date;supplier_name;country;region;product;unit_price;uom;volume;currency;value
2024.09.30;Surat Cotton & Thread Ltd.;India;South Asia;Denim;10276.09;MT;3601.656;USD;37010941
2024.10.31;Surat Cotton & Thread Ltd.;India;South Asia;Denim;10806.04;MT;3773.163;USD;40772966
2024.11.30;Surat Cotton & Thread Ltd.;India;South Asia;Denim;10981.59;MT;3747.437;USD;41152839
2024.12.31;Surat Cotton & Thread Ltd.;India;South Asia;Denim;7929.33;MT;3910.369;USD;31006622
2025.01.31;Surat Cotton & Thread Ltd.;India;South Asia;Denim;10232.88;MT;2932.777;USD;30010766
2025.02.28;Surat Cotton & Thread Ltd.;India;South Asia;Denim;7809.80;MT;2443.981;USD;19086994
2025.03.31;Surat Cotton & Thread Ltd.;India;South Asia;Denim;9950.08;MT;3430.149;USD;34130251
2025.04.30;Surat Cotton & Thread Ltd.;India;South Asia;Denim;10614.66;MT;3601.656;USD;38230337
2025.05.31;Surat Cotton & Thread Ltd.;India;South Asia;Denim;10766.90;MT;3361.546;USD;36193416
2025.06.30;Surat Cotton & Thread Ltd.;India;South Asia;Denim;10951.52;MT;3155.737;USD;34560123
2024.07.31;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1718.12;MT;12080.913;USD;20756514
2024.08.31;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1263.88;MT;13352.588;USD;16876134
2024.09.30;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1768.74;MT;13765.554;USD;24347707
2024.10.31;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1306.25;MT;14421.057;USD;18837467
2024.11.30;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1714.14;MT;14322.732;USD;24551175
2024.12.31;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1619.85;MT;14945.459;USD;24209473
2025.01.31;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1197.76;MT;11209.094;USD;13425808
2025.02.28;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1595.55;MT;9340.912;USD;14903927
2025.03.31;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1680.29;MT;13110.052;USD;22028673
2025.04.30;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1307.26;MT;13765.554;USD;17995216
2025.05.31;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1302.67;MT;12847.851;USD;16736514
2025.06.30;Surat Cotton & Thread Ltd.;India;South Asia;Polyester;1713.33;MT;12061.248;USD;20664904
2024.07.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;3177.16;MT;22910.205;USD;72789421
2024.08.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;3298.16;MT;25321.806;USD;83515272
2024.09.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;2518.56;MT;26104.954;USD;65746837
2024.10.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;3196.34;MT;27348.047;USD;87413724
2024.11.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;3123.22;MT;27161.584;USD;84831601
2024.12.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;2755.17;MT;28342.522;USD;78088531
2025.01.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;2294.95;MT;21256.891;USD;48783575
2025.02.28;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;2526.98;MT;17714.076;USD;44763040
2025.03.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;2451.50;MT;24861.861;USD;60948731
2025.04.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;2914.44;MT;26104.954;USD;76081221
2025.05.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;2576.67;MT;24364.624;USD;62779524
2025.06.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Cotton;3425.32;MT;22872.912;USD;78346985
2024.07.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;13634.03;MT;134.936;USD;1839719
2024.08.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;12080.87;MT;149.140;USD;1801737
2024.09.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;13662.37;MT;153.752;USD;2100619
2024.10.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;12910.87;MT;161.074;USD;2079602
2024.11.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;9815.40;MT;159.976;USD;1570224
2024.12.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;12882.43;MT;166.931;USD;2150476
2025.01.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;11919.32;MT;125.198;USD;1492278
2025.02.28;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;10419.40;MT;104.332;USD;1087076
2025.03.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;12047.79;MT;146.431;USD;1764166
2025.04.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;12153.71;MT;153.752;USD;1868660
2025.05.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;10503.38;MT;143.502;USD;1507256
2025.06.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Buckle;10244.31;MT;134.716;USD;1380075
2024.07.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;26103.67;MT;0.507;USD;13240
2024.08.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;35089.66;MT;0.561;USD;19671
2024.09.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;29951.98;MT;0.578;USD;17310
2024.10.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;34935.69;MT;0.605;USD;21152
2024.11.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;35234.01;MT;0.601;USD;21187
2024.12.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;25968.45;MT;0.627;USD;16295
2025.01.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;33082.67;MT;0.471;USD;15569
2025.02.28;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;25150.89;MT;0.392;USD;9863
2025.03.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;32586.37;MT;0.550;USD;17936
2025.04.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;25600.26;MT;0.578;USD;14795
2025.05.31;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;25967.44;MT;0.539;USD;14007
2025.06.30;Karachi Textile & Exports (Pvt.) Ltd.;Pakistan;South Asia;Zipper;25876.18;MT;0.506;USD;13103
2024.07.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5879.96;MT;1.002;USD;5893
2024.08.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5639.39;MT;1.108;USD;6247
2024.09.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5854.16;MT;1.142;USD;6686
2024.10.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5992.51;MT;1.196;USD;7170
2024.11.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;6768.60;MT;1.188;USD;8043
2024.12.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;7431.21;MT;1.240;USD;9214
2025.01.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5494.82;MT;0.930;USD;5110
2025.02.28;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5614.22;MT;0.775;USD;4351
2025.03.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5912.38;MT;1.088;USD;6431
2025.04.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;5997.18;MT;1.142;USD;6849
2025.05.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;6934.44;MT;1.066;USD;7392
2025.06.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Silk;7860.04;MT;1.001;USD;7865
2024.07.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;2010.34;MT;5.655;USD;11369
2024.08.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;1828.96;MT;6.250;USD;11432
2024.09.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;2413.89;MT;6.444;USD;15554
2024.10.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;1742.97;MT;6.751;USD;11766
2024.11.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;1731.95;MT;6.704;USD;11612
2024.12.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;2229.51;MT;6.996;USD;15598
2025.01.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;1631.61;MT;5.247;USD;8561
2025.02.28;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;2381.61;MT;4.372;USD;10414
2025.03.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;1742.90;MT;6.137;USD;10696
2025.04.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;2072.03;MT;6.444;USD;13351
2025.05.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;2428.45;MT;6.014;USD;14605
2025.06.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Button;2355.17;MT;5.646;USD;13297
2024.07.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;4022.60;MT;209.795;USD;843922
2024.08.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;5134.54;MT;231.879;USD;1190593
2024.09.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;4448.22;MT;239.051;USD;1063349
2024.10.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;3643.20;MT;250.434;USD;912381
2024.11.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;5005.24;MT;248.726;USD;1244935
2024.12.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;4810.41;MT;259.541;USD;1248498
2025.01.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;5065.88;MT;194.655;USD;986102
2025.02.28;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;3833.32;MT;162.213;USD;621815
2025.03.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;5294.57;MT;227.667;USD;1205399
2025.04.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;4029.05;MT;239.051;USD;963147
2025.05.31;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;3864.22;MT;223.114;USD;862161
2025.06.30;Lahore Apparel & Manufacturing Group;Pakistan;South Asia;Nylon;4968.03;MT;209.454;USD;1040572
2024.07.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;3643.69;MT;484.689;USD;1766055
2024.08.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;3653.88;MT;535.709;USD;1957417
2024.09.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;3351.65;MT;552.277;USD;1851037
2024.10.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;4663.95;MT;578.576;USD;2698450
2024.11.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;4132.65;MT;574.631;USD;2374747
2024.12.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;4519.98;MT;599.615;USD;2710245
2025.01.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;3387.51;MT;449.711;USD;1523400
2025.02.28;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;4526.51;MT;374.759;USD;1696350
2025.03.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;4406.84;MT;525.978;USD;2317903
2025.04.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;4077.38;MT;552.277;USD;2251845
2025.05.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;3624.67;MT;515.458;USD;1868367
2025.06.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Polyester;4121.33;MT;483.900;USD;1994311
2024.07.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;7425.42;MT;9130.225;USD;67795776
2024.08.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;5372.18;MT;10091.302;USD;54212249
2024.09.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;7392.84;MT;10403.404;USD;76910679
2024.10.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;5552.24;MT;10898.804;USD;60512761
2024.11.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;6166.83;MT;10824.494;USD;66752800
2024.12.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;5280.97;MT;11295.124;USD;59649189
2025.01.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;5234.45;MT;8471.343;USD;44342862
2025.02.28;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;5115.09;MT;7059.453;USD;36109713
2025.03.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;7023.13;MT;9908.004;USD;69585204
2025.04.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;7123.86;MT;10403.404;USD;74112400
2025.05.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;7191.07;MT;9709.844;USD;69824151
2025.06.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Denim;7254.29;MT;9115.363;USD;66125477
2024.07.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;10296.69;MT;3.894;USD;40097
2024.08.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;14116.97;MT;4.304;USD;60761
2024.09.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;14346.31;MT;4.437;USD;63658
2024.10.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;12020.02;MT;4.649;USD;55875
2024.11.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;9844.69;MT;4.617;USD;45451
2024.12.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;13525.20;MT;4.818;USD;65158
2025.01.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;9697.00;MT;3.613;USD;35037
2025.02.28;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;10211.98;MT;3.011;USD;30748
2025.03.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;10650.09;MT;4.226;USD;45006
2025.04.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;14307.03;MT;4.437;USD;63483
2025.05.31;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;10705.97;MT;4.141;USD;44338
2025.06.30;Faisalabad Fabric Works Inc.;Pakistan;South Asia;Linen;10917.80;MT;3.888;USD;42447
2024.07.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;20328.06;MT;0.507;USD;10311
2024.08.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;24145.39;MT;0.561;USD;13536
2024.09.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;26751.55;MT;0.578;USD;15461
2024.10.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;22965.70;MT;0.605;USD;13905
2024.11.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;25909.33;MT;0.601;USD;15580
2024.12.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;18961.06;MT;0.627;USD;11898
2025.01.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;19968.02;MT;0.471;USD;9397
2025.02.28;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;20254.42;MT;0.392;USD;7943
2025.03.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;20751.51;MT;0.550;USD;11422
2025.04.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;28221.24;MT;0.578;USD;16310
2025.05.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;27725.33;MT;0.539;USD;14955
2025.06.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Zipper;27142.36;MT;0.506;USD;13744
2024.07.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;12495.91;MT;134.936;USD;1686146
2024.08.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;12530.88;MT;149.140;USD;1868850
2024.09.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;15669.12;MT;153.752;USD;2409162
2024.10.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;14476.55;MT;161.074;USD;2331791
2024.11.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;14412.88;MT;159.976;USD;2305708
2024.12.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;12295.59;MT;166.931;USD;2052515
2025.01.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;11814.16;MT;125.198;USD;1479112
2025.02.28;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;15465.81;MT;104.332;USD;1613577
2025.03.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;15172.02;MT;146.431;USD;2221649
2025.04.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;15977.76;MT;153.752;USD;2456616
2025.05.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;16757.92;MT;143.502;USD;2404796
2025.06.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Buckle;14373.42;MT;134.716;USD;1936332
2024.07.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2498.50;MT;22910.205;USD;57241232
2024.08.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2436.88;MT;25321.806;USD;61706178
2024.09.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2487.54;MT;26104.954;USD;64937114
2024.10.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;3338.73;MT;27348.047;USD;91307655
2024.11.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2344.73;MT;27161.584;USD;63686644
2024.12.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2355.60;MT;28342.522;USD;66763621
2025.01.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;3147.63;MT;21256.891;USD;66908909
2025.02.28;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2256.72;MT;17714.076;USD;39975732
2025.03.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2376.57;MT;24861.861;USD;59085927
2025.04.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2520.52;MT;26104.954;USD;65798006
2025.05.31;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;3261.95;MT;24364.624;USD;79476162
2025.06.30;Islamabad Garment Production Ltd.;Pakistan;South Asia;Cotton;2891.08;MT;22872.912;USD;66127402
2024.07.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;15543.49;MT;10.040;USD;156062
2024.08.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;15693.57;MT;11.097;USD;174155
2024.09.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;16064.47;MT;11.440;USD;183785
2024.10.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;20652.60;MT;11.985;USD;247526
2024.11.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;17729.86;MT;11.904;USD;211048
2024.12.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;20002.39;MT;12.421;USD;248451
2025.01.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;17463.88;MT;9.316;USD;162690
2025.02.28;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;20664.50;MT;7.763;USD;160422
2025.03.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;18655.11;MT;10.896;USD;203260
2025.04.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;16291.89;MT;11.440;USD;186387
2025.05.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;21344.65;MT;10.678;USD;227913
2025.06.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Button;15762.74;MT;10.024;USD;158006
2024.07.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;6788.39;MT;1239.211;USD;8412245
2024.08.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;5271.61;MT;1369.654;USD;7220283
2024.09.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;5045.96;MT;1412.015;USD;7124965
2024.10.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;6511.86;MT;1479.254;USD;9632688
2024.11.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;6588.33;MT;1469.168;USD;9679367
2024.12.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;6547.16;MT;1533.045;USD;10037089
2025.01.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;4974.41;MT;1149.783;USD;5719497
2025.02.28;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;6019.75;MT;958.153;USD;5767845
2025.03.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;5028.03;MT;1344.776;USD;6761570
2025.04.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;7030.44;MT;1412.015;USD;9927090
2025.05.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;5229.64;MT;1317.880;USD;6892033
2025.06.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Nylon;6539.35;MT;1237.194;USD;8090446
2024.07.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;160730.47;MT;0.011;USD;1716
2024.08.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;163274.58;MT;0.012;USD;1926
2024.09.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;154585.88;MT;0.012;USD;1880
2024.10.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;162558.10;MT;0.013;USD;2071
2024.11.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;161843.24;MT;0.013;USD;2048
2024.12.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;157539.94;MT;0.013;USD;2080
2025.01.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;157127.70;MT;0.010;USD;1556
2025.02.28;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;155743.77;MT;0.008;USD;1285
2025.03.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;133216.11;MT;0.012;USD;1543
2025.04.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;122950.87;MT;0.012;USD;1495
2025.05.31;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;161969.22;MT;0.011;USD;1839
2025.06.30;Jakarta Textiles & Apparel Co., Tbk;Indonesia;Southeast Asia;Silk;161400.04;MT;0.011;USD;1720
2024.07.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;8463.47;MT;141.457;USD;1197217
2024.08.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;7763.40;MT;156.347;USD;1213786
2024.09.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;10943.46;MT;161.183;USD;1763896
2024.10.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;9572.43;MT;168.858;USD;1616381
2024.11.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;10469.60;MT;167.707;USD;1755822
2024.12.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;10230.08;MT;174.998;USD;1790248
2025.01.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;7777.35;MT;131.249;USD;1020768
2025.02.28;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;7728.75;MT;109.374;USD;845324
2025.03.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;10611.75;MT;153.507;USD;1628981
2025.04.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;10763.95;MT;161.183;USD;1734963
2025.05.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;11090.79;MT;150.437;USD;1668467
2025.06.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Denim;9630.14;MT;141.227;USD;1360033
2024.07.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;7614.21;MT;7.707;USD;58685
2024.08.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;7772.50;MT;8.519;USD;66211
2024.09.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;10432.10;MT;8.782;USD;91615
2024.10.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;10154.72;MT;9.200;USD;93426
2024.11.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;7484.94;MT;9.137;USD;68394
2024.12.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;9835.02;MT;9.535;USD;93775
2025.01.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;8412.43;MT;7.151;USD;60158
2025.02.28;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;9954.18;MT;5.959;USD;59319
2025.03.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;10228.15;MT;8.364;USD;85547
2025.04.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;7847.87;MT;8.782;USD;68920
2025.05.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;10149.92;MT;8.197;USD;83194
2025.06.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Linen;10178.32;MT;7.695;USD;78319
2024.07.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1054.96;MT;17892.781;USD;18876206
2024.08.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1098.19;MT;19776.232;USD;21718062
2024.09.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1417.11;MT;20387.868;USD;28891791
2024.10.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1356.56;MT;21358.719;USD;28974392
2024.11.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1035.33;MT;21213.091;USD;21962653
