report_id;date;importer;exporter;product;uom;volume;currency;value;unit_price
9299;2024.11.30;France;Japan;Polyester;MT;389.899;USD;2710501.45;6951.8
9300;2024.11.30;France;South Korea;Polyester;MT;78.079;USD;382300.33;4896.33
9301;2024.11.30;France;Pakistan;Polyester;MT;0.481;USD;14122.145;29359.97
9302;2024.11.30;France;India;Polyester;MT;3.469;USD;13595.953;3919.27
9303;2024.11.30;France;Vietnam;Polyester;MT;220.969;USD;546829.428;2474.69
9304;2024.11.30;France;Thailand;Polyester;MT;43.116;USD;303120.648;7030.35
9305;2024.11.30;France;China;Nylon;MT;17.175;USD;82208.209;4786.5
9306;2024.11.30;France;Japan;Nylon;MT;2.696;USD;177141.763;65705.4
9307;2024.11.30;France;South Korea;Nylon;MT;2.494;USD;19418.082;7785.92
9308;2024.11.30;France;India;Nylon;MT;0.19;USD;1595.584;8397.81
9309;2024.11.30;France;Vietnam;Nylon;MT;0.404;USD;4870.731;12056.26
9310;2024.11.30;France;Sri Lanka;Nylon;MT;0.004;USD;18.071;4517.75
9311;2024.11.30;France;China;Nylon;MT;541.67;USD;2621550.541;4839.76
9312;2024.11.30;France;Indonesia;Nylon;MT;0.102;USD;2528.911;24793.25
9313;2024.11.30;France;Japan;Nylon;MT;6.508;USD;274771.12;42220.52
9314;2024.11.30;France;South Korea;Nylon;MT;13.202;USD;255326.463;19339.98
9315;2024.11.30;France;Pakistan;Nylon;MT;0.228;USD;2680.922;11758.43
9316;2024.11.30;France;India;Nylon;MT;150.639;USD;737240.798;4894.09
9317;2024.11.30;France;Vietnam;Nylon;MT;8.04;USD;80567.978;10020.89
9318;2024.11.30;France;Thailand;Nylon;MT;6.13;USD;70351.348;11476.57
9319;2024.11.30;France;Sri Lanka;Polyester;MT;0.023;USD;37.205;1617.61
9320;2024.11.30;France;China;Polyester;MT;300.181;USD;379669.369;1264.8
9321;2024.11.30;France;Indonesia;Polyester;MT;41.16;USD;80390.455;1953.12
9322;2024.11.30;France;Japan;Polyester;MT;4.255;USD;31780.938;7469.08
9323;2024.11.30;France;South Korea;Polyester;MT;717.749;USD;1045747.739;1456.98
9324;2024.11.30;France;India;Polyester;MT;176.711;USD;247393.187;1399.99
9325;2024.11.30;France;Vietnam;Polyester;MT;71.987;USD;69037.462;959.03
9326;2024.11.30;France;China;Polyester;MT;45.418;USD;535083.12;11781.3
9327;2024.11.30;France;Indonesia;Polyester;MT;0.001;USD;288.077;288077
9328;2024.11.30;France;Japan;Polyester;MT;0.955;USD;31689.519;33182.74
9329;2024.11.30;France;Pakistan;Polyester;MT;22.879;USD;75768.469;3311.7
9330;2024.11.30;France;India;Polyester;MT;3.122;USD;51975.02;16647.99
9331;2024.11.30;France;Thailand;Polyester;MT;0.133;USD;9838.197;73971.41
9332;2024.11.30;France;China;Buckles;MT;184.903;USD;6036709.274;32647.98
9333;2024.11.30;France;Indonesia;Buckles;MT;0.024;USD;701.589;29232.88
9334;2024.11.30;France;Japan;Buckles;MT;0.371;USD;30015.271;80903.7
9335;2024.11.30;France;South Korea;Buckles;MT;0.656;USD;64059.367;97651.47
9336;2024.11.30;France;Pakistan;Buckles;MT;0.01;USD;464.537;46453.7
9337;2024.11.30;France;India;Buckles;MT;1.262;USD;18352.942;14542.74
9338;2024.11.30;France;Vietnam;Buckles;MT;0.104;USD;1584.954;15239.94
9339;2024.11.30;France;Thailand;Buckles;MT;1.498;USD;122483.694;81764.82
9340;2024.11.30;France;Bangladesh;Buttons;MT;0.034;USD;1415.935;41645.15
9341;2024.11.30;France;Sri Lanka;Buttons;MT;0.013;USD;97.797;7522.85
9342;2024.11.30;France;China;Buttons;MT;14.663;USD;531726.121;36263.12
9343;2024.11.30;France;Indonesia;Buttons;MT;0.03;USD;226.422;7547.4
9344;2024.11.30;France;Japan;Buttons;MT;1.704;USD;51626.352;30297.15
9345;2024.11.30;France;South Korea;Buttons;MT;0.004;USD;5619.093;1404773.25
9346;2024.11.30;France;Pakistan;Buttons;MT;0.001;USD;144.57;144570
9347;2024.11.30;France;India;Buttons;MT;0.202;USD;12590.341;62328.42
9348;2024.11.30;France;Vietnam;Buttons;MT;0.233;USD;22629.448;97122.09
9349;2024.11.30;France;Thailand;Buttons;MT;0.687;USD;478144.886;695989.64
9350;2024.11.30;France;China;Zippers;MT;17.241;USD;1293505.54;75024.97
9351;2024.11.30;France;Indonesia;Zippers;MT;0.695;USD;10500.455;15108.57
9352;2024.11.30;France;Japan;Zippers;MT;5.38;USD;246733.055;45861.16
9353;2024.11.30;France;South Korea;Zippers;MT;0.075;USD;4724.035;62987.13
9354;2024.11.30;France;India;Zippers;MT;0.053;USD;2559.738;48296.94
9355;2024.11.30;France;Vietnam;Zippers;MT;0.022;USD;2541.667;115530.32
9356;2024.11.30;France;Thailand;Zippers;MT;0.186;USD;6351.51;34147.9
9357;2024.11.30;Germany;Bangladesh;Buckles;MT;15.848;USD;1130663.446;71344.24
9358;2024.11.30;Germany;Sri Lanka;Buckles;MT;14.578;USD;332575.711;22813.53
9359;2024.11.30;Germany;China;Buckles;MT;14940.937;USD;134395479.485;8995.12
9360;2024.11.30;Germany;Indonesia;Buckles;MT;20.674;USD;937489.302;45346.29
9361;2024.11.30;Germany;Japan;Buckles;MT;83.368;USD;5781292.455;69346.66
9362;2024.11.30;Germany;South Korea;Buckles;MT;72.436;USD;2608608.342;36012.6
9363;2024.11.30;Germany;Pakistan;Buckles;MT;44.424;USD;787260.935;17721.52
9364;2024.11.30;Germany;India;Buckles;MT;438.176;USD;5906570.814;13479.9
9365;2024.11.30;Germany;Vietnam;Buckles;MT;373.625;USD;9602473.745;25700.83
9366;2024.11.30;Germany;Thailand;Buckles;MT;211.787;USD;3119614.188;14729.96
9367;2024.11.30;Germany;Sri Lanka;Polyester;MT;1.709;USD;50635.622;29628.8
9368;2024.11.30;Germany;China;Polyester;MT;2741.664;USD;5690604.581;2075.6
9369;2024.11.30;Germany;Indonesia;Polyester;MT;397.39;USD;691613.036;1740.39
9370;2024.11.30;Germany;Japan;Polyester;MT;709.992;USD;5023755.526;7075.79
9371;2024.11.30;Germany;South Korea;Polyester;MT;538.438;USD;1717243.23;3189.31
9372;2024.11.30;Germany;India;Polyester;MT;333.02;USD;861464.646;2586.83
9373;2024.11.30;Germany;Vietnam;Polyester;MT;841.983;USD;1634732.061;1941.53
9374;2024.11.30;Germany;Thailand;Polyester;MT;150.312;USD;928339.938;6176.09
9375;2024.11.30;Germany;China;Nylon;MT;109.076;USD;599093.588;5492.44
9376;2024.11.30;Germany;Indonesia;Nylon;MT;0.743;USD;8061.9;10850.47
9377;2024.11.30;Germany;Japan;Nylon;MT;1.249;USD;40856.954;32711.73
9378;2024.11.30;Germany;South Korea;Nylon;MT;1.114;USD;117059.133;105080.01
9379;2024.11.30;Germany;India;Nylon;MT;0.364;USD;56198.376;154391.14
9380;2024.11.30;Germany;Vietnam;Nylon;MT;0.973;USD;48987.95;50347.33
9381;2024.11.30;Germany;Bangladesh;Nylon;MT;0.097;USD;324.219;3342.46
9382;2024.11.30;Germany;China;Nylon;MT;749.849;USD;4970697.294;6628.93
9383;2024.11.30;Germany;Indonesia;Nylon;MT;2.068;USD;21816.242;10549.44
9384;2024.11.30;Germany;Japan;Nylon;MT;42.242;USD;1492372.126;35329.11
9385;2024.11.30;Germany;South Korea;Nylon;MT;243.635;USD;1135766.977;4661.76
9386;2024.11.30;Germany;Pakistan;Nylon;MT;43.164;USD;149922.219;3473.32
9387;2024.11.30;Germany;India;Nylon;MT;191.418;USD;934642.55;4882.73
9388;2024.11.30;Germany;Vietnam;Nylon;MT;51.368;USD;189384.498;3686.82
9389;2024.11.30;Germany;Thailand;Nylon;MT;2.489;USD;25832.31;10378.59
9390;2024.11.30;Germany;China;Polyester;MT;1222.11;USD;2578175.306;2109.61
9391;2024.11.30;Germany;Indonesia;Polyester;MT;166.669;USD;175841.696;1055.04
9392;2024.11.30;Germany;Japan;Polyester;MT;286.29;USD;1879443.263;6564.82
9393;2024.11.30;Germany;South Korea;Polyester;MT;2394.971;USD;4478269.748;1869.86
9394;2024.11.30;Germany;India;Polyester;MT;1150.721;USD;1463302.937;1271.64
9395;2024.11.30;Germany;Vietnam;Polyester;MT;23.661;USD;25707.937;1086.51
9396;2024.11.30;Germany;Thailand;Polyester;MT;752.686;USD;1237677.093;1644.35
9397;2024.11.30;Germany;Bangladesh;Polyester;MT;0.13;USD;1439.321;11071.7
9398;2024.11.30;Germany;China;Polyester;MT;125.298;USD;598535.505;4776.9
9399;2024.11.30;Germany;Indonesia;Polyester;MT;0.675;USD;7883.314;11678.98
9400;2024.11.30;Germany;Japan;Polyester;MT;2.355;USD;168749.265;71655.74
9401;2024.11.30;Germany;South Korea;Polyester;MT;1.614;USD;18534.717;11483.72
9402;2024.11.30;Germany;Pakistan;Polyester;MT;406.256;USD;1426515.202;3511.37
9403;2024.11.30;Germany;India;Polyester;MT;6.565;USD;120296.011;18323.84
9404;2024.11.30;Germany;Bangladesh;Buckles;MT;0.088;USD;2192.998;24920.43
9405;2024.11.30;Germany;Sri Lanka;Buckles;MT;0.001;USD;24.449;24449
9406;2024.11.30;Germany;China;Buckles;MT;469.456;USD;3641666.879;7757.21
9407;2024.11.30;Germany;Indonesia;Buckles;MT;0.017;USD;461.348;27138.12
9408;2024.11.30;Germany;Japan;Buckles;MT;5.86;USD;88141.955;15041.29
9409;2024.11.30;Germany;South Korea;Buckles;MT;4.184;USD;53300.599;12739.15
9410;2024.11.30;Germany;Pakistan;Buckles;MT;0.525;USD;13094.21;24941.35
9411;2024.11.30;Germany;India;Buckles;MT;4.147;USD;36272.173;8746.61
9412;2024.11.30;Germany;Vietnam;Buckles;MT;7.712;USD;133066.002;17254.41
9413;2024.11.30;Germany;Thailand;Buckles;MT;0.943;USD;55034.375;58360.95
9414;2024.11.30;Germany;Bangladesh;Buttons;MT;0.067;USD;2642.654;39442.6
9415;2024.11.30;Germany;China;Buttons;MT;22.49;USD;375902.047;16714.19
9416;2024.11.30;Germany;Indonesia;Buttons;MT;0.223;USD;3261.328;14624.79
9417;2024.11.30;Germany;Japan;Buttons;MT;0.241;USD;24689.57;102446.35
9418;2024.11.30;Germany;South Korea;Buttons;MT;0.005;USD;448.592;89718.4
9419;2024.11.30;Germany;Pakistan;Buttons;MT;0.006;USD;333.786;55631
9420;2024.11.30;Germany;India;Buttons;MT;0.061;USD;1870.905;30670.57
9421;2024.11.30;Germany;Vietnam;Buttons;MT;0.406;USD;29296.674;72159.3
9422;2024.11.30;Germany;Thailand;Buttons;MT;0.071;USD;1402.116;19748.11
9423;2024.11.30;Germany;Bangladesh;Zippers;MT;0.022;USD;862.105;39186.59
9424;2024.11.30;Germany;China;Zippers;MT;29.844;USD;377303.1;12642.51
9425;2024.11.30;Germany;Indonesia;Zippers;MT;18.311;USD;150854.483;8238.46
9426;2024.11.30;Germany;Japan;Zippers;MT;8.542;USD;179164.679;20974.56
9427;2024.11.30;Germany;Pakistan;Zippers;MT;0.002;USD;128.625;64312.5
9428;2024.11.30;Germany;India;Zippers;MT;0.008;USD;234.926;29365.75
9429;2024.11.30;Germany;Vietnam;Zippers;MT;0.072;USD;3411.213;47377.96
9430;2024.11.30;Italy;Bangladesh;Buckles;MT;0.237;USD;4617.734;19484.11
9431;2024.11.30;Italy;Sri Lanka;Buckles;MT;5.2;USD;19357.49;3722.59
9432;2024.11.30;Italy;China;Buckles;MT;6148.281;USD;41901757.634;6815.2
9433;2024.11.30;Italy;Indonesia;Buckles;MT;1.094;USD;5508.54;5035.23
9434;2024.11.30;Italy;Japan;Buckles;MT;27.831;USD;809955.227;29102.63
9435;2024.11.30;Italy;South Korea;Buckles;MT;19.631;USD;1010339.796;51466.55
9436;2024.11.30;Italy;Pakistan;Buckles;MT;21.01;USD;355658.003;16928.03
9437;2024.11.30;Italy;India;Buckles;MT;79.326;USD;600542.476;7570.56
9438;2024.11.30;Italy;Vietnam;Buckles;MT;212.804;USD;1062694.313;4993.77
9439;2024.11.30;Italy;Thailand;Buckles;MT;16.882;USD;422561.995;25030.33
9440;2024.11.30;Japan;Bangladesh;Buckles;MT;2.89;USD;201725.916;69801.36
9441;2024.11.30;Japan;Sri Lanka;Buckles;MT;1.508;USD;51767.208;34328.39
9442;2024.11.30;Japan;China;Buckles;MT;30784.252;USD;174037886.568;5653.47
9443;2024.11.30;Japan;Indonesia;Buckles;MT;524.74;USD;3495630.384;6661.64
9444;2024.11.30;Japan;South Korea;Buckles;MT;614.48;USD;8228330.844;13390.72
9445;2024.11.30;Japan;Pakistan;Buckles;MT;2.09;USD;48053.784;22992.24
9446;2024.11.30;Japan;India;Buckles;MT;20.205;USD;270274.944;13376.64
9447;2024.11.30;Japan;Vietnam;Buckles;MT;6200.838;USD;23656348.116;3815.02
9448;2024.11.30;Japan;Thailand;Buckles;MT;1360.631;USD;11669571.252;8576.59
9449;2024.11.30;Italy;China;Polyester;MT;2621.464;USD;5783104.894;2206.06
9450;2024.11.30;Italy;Indonesia;Polyester;MT;163.019;USD;357444.93;2192.66
9451;2024.11.30;Italy;Japan;Polyester;MT;43.806;USD;1178375.779;26899.87
9452;2024.11.30;Italy;South Korea;Polyester;MT;328.408;USD;1970776.387;6001
9453;2024.11.30;Italy;India;Polyester;MT;230.084;USD;484723.882;2106.73
9454;2024.11.30;Italy;Vietnam;Polyester;MT;176.429;USD;557027.987;3157.24
9455;2024.11.30;Italy;Thailand;Polyester;MT;347.32;USD;749202.897;2157.1
9456;2024.11.30;Japan;China;Polyester;MT;4608.438;USD;12269626.812;2662.43
9457;2024.11.30;Japan;Indonesia;Polyester;MT;927.631;USD;2266422.12;2443.24
9458;2024.11.30;Japan;South Korea;Polyester;MT;754.004;USD;1886555.724;2502.05
9459;2024.11.30;Japan;India;Polyester;MT;87.076;USD;249500.544;2865.32
9460;2024.11.30;Japan;Vietnam;Polyester;MT;1676.21;USD;3351014.592;1999.16
9461;2024.11.30;Japan;Thailand;Polyester;MT;1136.186;USD;4568433.384;4020.85
9462;2024.11.30;Italy;China;Nylon;MT;134.235;USD;679694.52;5063.47
9463;2024.11.30;Italy;Japan;Nylon;MT;14.016;USD;304229.372;21705.86
9464;2024.11.30;Italy;South Korea;Nylon;MT;5.346;USD;39230.542;7338.3
9465;2024.11.30;Italy;India;Nylon;MT;8.649;USD;40754.904;4712.09
9466;2024.11.30;Japan;China;Nylon;MT;143.549;USD;681205.56;4745.46
9467;2024.11.30;Japan;Indonesia;Nylon;MT;1.68;USD;11659.632;6940.26
9468;2024.11.30;Japan;South Korea;Nylon;MT;40.234;USD;141110.112;3507.24
9469;2024.11.30;Japan;Vietnam;Nylon;MT;95.559;USD;420694.584;4402.46
9470;2024.11.30;Japan;Thailand;Nylon;MT;23.887;USD;141778.788;5935.4
9471;2024.11.30;Italy;China;Nylon;MT;2745.962;USD;16844558.297;6134.3
9472;2024.11.30;Italy;Indonesia;Nylon;MT;0.016;USD;1136.362;71022.63
9473;2024.11.30;Italy;Japan;Nylon;MT;23.579;USD;1667358.095;70713.69
9474;2024.11.30;Italy;South Korea;Nylon;MT;98.243;USD;1322641.699;13462.96
9475;2024.11.30;Italy;Pakistan;Nylon;MT;92.198;USD;265712.112;2881.97
9476;2024.11.30;Italy;India;Nylon;MT;168.241;USD;666445.11;3961.25
9477;2024.11.30;Italy;Vietnam;Nylon;MT;0.263;USD;10143.282;38567.61
9478;2024.11.30;Italy;Thailand;Nylon;MT;7.101;USD;87706.119;12351.23
9479;2024.11.30;Japan;China;Nylon;MT;1570.019;USD;7908015.564;5036.89
9480;2024.11.30;Japan;Indonesia;Nylon;MT;421.686;USD;2605291.536;6178.27
9481;2024.11.30;Japan;South Korea;Nylon;MT;342.862;USD;2976965.028;8682.69
9482;2024.11.30;Japan;India;Nylon;MT;7.987;USD;78994.656;9890.4
9483;2024.11.30;Japan;Vietnam;Nylon;MT;329.555;USD;1132029.516;3435.02
9484;2024.11.30;Japan;Thailand;Nylon;MT;165.893;USD;1450286.832;8742.3
9485;2024.11.30;Italy;China;Polyester;MT;1299.114;USD;1899606.518;1462.23
9486;2024.11.30;Italy;Indonesia;Polyester;MT;34.925;USD;48897.594;1400.07
9487;2024.11.30;Italy;Japan;Polyester;MT;23.6;USD;227161.9;9625.5
9488;2024.11.30;Italy;South Korea;Polyester;MT;2715.77;USD;3366860.68;1239.74
9489;2024.11.30;Italy;India;Polyester;MT;453.231;USD;533601.278;1177.33
9490;2024.11.30;Italy;Vietnam;Polyester;MT;23.76;USD;44200.134;1860.28
9491;2024.11.30;Italy;Thailand;Polyester;MT;155.991;USD;300898.948;1928.95
9492;2024.11.30;Japan;China;Polyester;MT;1057.726;USD;1434647.604;1356.35
9493;2024.11.30;Japan;Indonesia;Polyester;MT;978.857;USD;1349498.532;1378.65
9494;2024.11.30;Japan;South Korea;Polyester;MT;2986.668;USD;4439223.108;1486.35
9495;2024.11.30;Japan;India;Polyester;MT;24.995;USD;29019.24;1161
9496;2024.11.30;Japan;Vietnam;Polyester;MT;393.031;USD;398849.004;1014.8
9497;2024.11.30;Japan;Thailand;Polyester;MT;1516.049;USD;3042021.36;2006.55
9498;2024.11.30;Italy;China;Polyester;MT;58.005;USD;360455.386;6214.21
9499;2024.11.30;Italy;South Korea;Polyester;MT;7.44;USD;53592.928;7203.35
9500;2024.11.30;Italy;Pakistan;Polyester;MT;5.523;USD;16959.33;3070.67
9501;2024.11.30;Japan;China;Polyester;MT;133.499;USD;764381.064;5725.74
9502;2024.11.30;Japan;Indonesia;Polyester;MT;76.006;USD;268651.944;3534.61
9503;2024.11.30;Japan;South Korea;Polyester;MT;0.298;USD;14490.144;48624.64
9504;2024.11.30;Japan;Vietnam;Polyester;MT;44.542;USD;143908.164;3230.84
9505;2024.11.30;Japan;Thailand;Polyester;MT;29.104;USD;119368.404;4101.44
9506;2024.11.30;Italy;Sri Lanka;Buckles;MT;0.547;USD;7891.818;14427.46
9507;2024.11.30;Italy;China;Buckles;MT;418.731;USD;9370195.558;22377.6
9508;2024.11.30;Italy;Japan;Buckles;MT;0.032;USD;12942.199;404443.72
9509;2024.11.30;Italy;South Korea;Buckles;MT;2.937;USD;71713.069;24417.12
9510;2024.11.30;Italy;Pakistan;Buckles;MT;0.031;USD;1861.338;60043.16
9511;2024.11.30;Italy;India;Buckles;MT;0.467;USD;18073.369;38701
9512;2024.11.30;Italy;Vietnam;Buckles;MT;0.017;USD;7594.174;446716.12
9513;2024.11.30;Italy;Thailand;Buckles;MT;0.372;USD;105517.986;283650.5
9514;2024.11.30;Japan;Sri Lanka;Buckles;MT;0.047;USD;12367.26;263133.19
9515;2024.11.30;Japan;China;Buckles;MT;42.997;USD;1275762.396;29670.96
9516;2024.11.30;Japan;South Korea;Buckles;MT;23.125;USD;188696.472;8159.85
9517;2024.11.30;Japan;India;Buckles;MT;0.023;USD;1454.208;63226.43
9518;2024.11.30;Japan;Vietnam;Buckles;MT;0.053;USD;46606.068;879359.77
9519;2024.11.30;Japan;Thailand;Buckles;MT;0.173;USD;19910.964;115092.28
9520;2024.11.30;Italy;China;Buttons;MT;29.046;USD;678624.064;23363.77
9521;2024.11.30;Italy;Indonesia;Buttons;MT;1.74;USD;95945.543;55141.12
9522;2024.11.30;Italy;Japan;Buttons;MT;0.216;USD;8571.084;39680.94
9523;2024.11.30;Italy;South Korea;Buttons;MT;0.01;USD;2302.489;230248.9
9524;2024.11.30;Italy;India;Buttons;MT;18.518;USD;477456.053;25783.35
9525;2024.11.30;Italy;Vietnam;Buttons;MT;5.224;USD;582684.899;111539.99
9526;2024.11.30;Japan;China;Buttons;MT;49.91;USD;736283.688;14752.23
9527;2024.11.30;Japan;South Korea;Buttons;MT;35.158;USD;265535.784;7552.64
9528;2024.11.30;Japan;India;Buttons;MT;4.19;USD;150659.844;35957
9529;2024.11.30;Japan;Vietnam;Buttons;MT;4.512;USD;132787.368;29429.82
9530;2024.11.30;Japan;Thailand;Buttons;MT;0.225;USD;5816.832;25852.59
9531;2024.11.30;Italy;China;Zippers;MT;166.797;USD;1610897.155;9657.83
9532;2024.11.30;Italy;Indonesia;Zippers;MT;26.535;USD;190998.154;7197.97
9533;2024.11.30;Italy;Japan;Zippers;MT;14.908;USD;325643.795;21843.56
9534;2024.11.30;Italy;South Korea;Zippers;MT;0.045;USD;8790.065;195334.78
9535;2024.11.30;Italy;Pakistan;Zippers;MT;0.062;USD;1517.984;24483.61
9536;2024.11.30;Italy;India;Zippers;MT;1.256;USD;156526.727;124623.19
9537;2024.11.30;Italy;Vietnam;Zippers;MT;0.479;USD;24827.762;51832.49
9538;2024.11.30;Japan;China;Zippers;MT;95.951;USD;642759.936;6698.84
9539;2024.11.30;Japan;Indonesia;Zippers;MT;4.016;USD;50760.948;12639.68
9540;2024.11.30;Japan;South Korea;Zippers;MT;0.075;USD;4408.068;58774.24
9541;2024.11.30;Japan;Vietnam;Zippers;MT;1.772;USD;50832.36;28686.43
9542;2024.11.30;Japan;Thailand;Zippers;MT;4.108;USD;66802.68;16261.61
9543;2024.11.30;India;Bangladesh;Buckles;MT;33.764;USD;109957.694;3256.65
9544;2024.11.30;India;Sri Lanka;Buckles;MT;40.658;USD;205583.518;5056.41
9545;2024.11.30;India;China;Buckles;MT;63332.861;USD;46781223.588;738.66
9546;2024.11.30;India;Indonesia;Buckles;MT;116.175;USD;1587900.073;13668.17
9547;2024.11.30;India;Japan;Buckles;MT;699.059;USD;6269391.677;8968.33
9548;2024.11.30;India;South Korea;Buckles;MT;1090.909;USD;6308979.514;5783.23
9549;2024.11.30;India;India;Buckles;MT;1.816;USD;56974.12;31373.41
9550;2024.11.30;India;Vietnam;Buckles;MT;170.132;USD;1253511.136;7367.87
9551;2024.11.30;India;Thailand;Buckles;MT;149.893;USD;1245696.805;8310.57
9552;2024.11.30;India;Sri Lanka;Polyester;MT;34.375;USD;202928.378;5903.37
9553;2024.11.30;India;China;Polyester;MT;27659.171;USD;42037290.653;1519.83
9554;2024.11.30;India;Indonesia;Polyester;MT;453.631;USD;710828.601;1566.98
9555;2024.11.30;India;Japan;Polyester;MT;171.815;USD;759275.677;4419.15
9556;2024.11.30;India;South Korea;Polyester;MT;1202.3;USD;4251191.014;3535.88
9557;2024.11.30;India;India;Polyester;MT;5.026;USD;6882.822;1369.44
9558;2024.11.30;India;Vietnam;Polyester;MT;2103.999;USD;3957375.318;1880.88
9559;2024.11.30;India;Thailand;Polyester;MT;1158.201;USD;3951891.887;3412.1
9560;2024.11.30;India;Sri Lanka;Nylon;MT;133.887;USD;153661.9;1147.7
9561;2024.11.30;India;China;Nylon;MT;592.149;USD;1637178.371;2764.81
9562;2024.11.30;India;Indonesia;Nylon;MT;22.788;USD;50138.044;2200.2
9563;2024.11.30;India;Japan;Nylon;MT;1.166;USD;108228.076;92819.96
9564;2024.11.30;India;South Korea;Nylon;MT;1.872;USD;120636.606;64442.63
9565;2024.11.30;India;India;Nylon;MT;0.005;USD;153.246;30649.2
9566;2024.11.30;India;Thailand;Nylon;MT;7.142;USD;119095.042;16675.31
9567;2024.11.30;India;Bangladesh;Nylon;MT;0.03;USD;744.498;24816.6
9568;2024.11.30;India;China;Nylon;MT;1098.301;USD;10835700.111;9865.87
9569;2024.11.30;India;Indonesia;Nylon;MT;414.069;USD;3755099.58;9068.78
9570;2024.11.30;India;Japan;Nylon;MT;30.773;USD;284636.759;9249.56
9571;2024.11.30;India;South Korea;Nylon;MT;93.96;USD;1059230.693;11273.21
9572;2024.11.30;India;Vietnam;Nylon;MT;105.609;USD;1414765.441;13396.26
9573;2024.11.30;India;Thailand;Nylon;MT;106.483;USD;1483428.218;13931.13
9574;2024.11.30;India;Bangladesh;Polyester;MT;452.648;USD;436498.5;964.32
9575;2024.11.30;India;China;Polyester;MT;6015.015;USD;7756098.344;1289.46
9576;2024.11.30;India;Indonesia;Polyester;MT;1351.62;USD;1498623.829;1108.76
9577;2024.11.30;India;Japan;Polyester;MT;186.004;USD;1290246.413;6936.66
9578;2024.11.30;India;South Korea;Polyester;MT;462.695;USD;859332.911;1857.23
9579;2024.11.30;India;Vietnam;Polyester;MT;24.043;USD;18471.263;768.26
9580;2024.11.30;India;Thailand;Polyester;MT;2274.072;USD;3656443.516;1607.88
9581;2024.11.30;India;China;Polyester;MT;57.59;USD;782189.375;13582.03
9582;2024.11.30;India;Indonesia;Polyester;MT;17.446;USD;75559.588;4331.06
9583;2024.11.30;India;Japan;Polyester;MT;14.756;USD;181222.52;12281.28
9584;2024.11.30;India;South Korea;Polyester;MT;3.813;USD;96465.25;25299.04
9585;2024.11.30;India;Vietnam;Polyester;MT;0.879;USD;12957.221;14740.87
9586;2024.11.30;India;Thailand;Polyester;MT;27.967;USD;121128.128;4331.11
9587;2024.11.30;India;Bangladesh;Buckles;MT;0.709;USD;12530.406;17673.35
9588;2024.11.30;India;Sri Lanka;Buckles;MT;5.873;USD;189104.44;32198.95
9589;2024.11.30;India;China;Buckles;MT;3486.497;USD;8562934.45;2456.03
9590;2024.11.30;India;Indonesia;Buckles;MT;0.945;USD;27685.661;29297
9591;2024.11.30;India;Japan;Buckles;MT;1.443;USD;21831.647;15129.35
9592;2024.11.30;India;South Korea;Buckles;MT;4.748;USD;121900.784;25674.13
9593;2024.11.30;India;India;Buckles;MT;0.001;USD;2.454;2454
9594;2024.11.30;India;Vietnam;Buckles;MT;11.799;USD;775983.972;65766.93
9595;2024.11.30;India;Thailand;Buckles;MT;0.026;USD;2454.388;94399.54
9596;2024.11.30;India;Bangladesh;Buttons;MT;1.022;USD;28875.788;28254.2
9597;2024.11.30;India;Sri Lanka;Buttons;MT;0.068;USD;2822.849;41512.49
9598;2024.11.30;India;China;Buttons;MT;1146.937;USD;3363241.099;2932.37
9599;2024.11.30;India;Indonesia;Buttons;MT;0.004;USD;8086.489;2021622.25
9600;2024.11.30;India;Japan;Buttons;MT;11.621;USD;239845.296;20638.95
9601;2024.11.30;India;South Korea;Buttons;MT;0.229;USD;26217.685;114487.71
9602;2024.11.30;India;Vietnam;Buttons;MT;3.689;USD;4475.797;1213.28
9603;2024.11.30;India;Thailand;Buttons;MT;13.28;USD;320628.048;24143.68
9604;2024.11.30;India;Bangladesh;Zippers;MT;0.244;USD;4417.942;18106.32
9605;2024.11.30;India;China;Zippers;MT;1015.792;USD;3598408.862;3542.47
9606;2024.11.30;India;Indonesia;Zippers;MT;71.981;USD;526667.272;7316.75
9607;2024.11.30;India;Japan;Zippers;MT;33.93;USD;551834.003;16263.9
9608;2024.11.30;India;South Korea;Zippers;MT;0.039;USD;1631.821;41841.56
9609;2024.11.30;India;Vietnam;Zippers;MT;15.435;USD;302164.372;19576.57
9610;2024.11.30;India;Thailand;Zippers;MT;0.094;USD;2413.19;25672.23
9611;2024.11.30;United Kingdom;Bangladesh;Buckles;MT;16.867;USD;301844.845;17895.59
9612;2024.11.30;United Kingdom;Sri Lanka;Buckles;MT;0.308;USD;29930.484;97176.9
9613;2024.11.30;United Kingdom;China;Buckles;MT;12490.566;USD;88187959.541;7060.37
9614;2024.11.30;United Kingdom;Indonesia;Buckles;MT;9.426;USD;238986.11;25353.93
9615;2024.11.30;United Kingdom;Japan;Buckles;MT;153.903;USD;2408528.607;15649.65
9616;2024.11.30;United Kingdom;South Korea;Buckles;MT;67.656;USD;1671892.892;24711.67
9617;2024.11.30;United Kingdom;Pakistan;Buckles;MT;11.047;USD;153926.564;13933.79
9618;2024.11.30;United Kingdom;India;Buckles;MT;548.371;USD;2895158.774;5279.56
9619;2024.11.30;United Kingdom;Vietnam;Buckles;MT;472.535;USD;2491453.631;5272.53
9620;2024.11.30;United Kingdom;Thailand;Buckles;MT;76.524;USD;1418044.185;18530.71
